,NK,Fibro,EpiT,Mast,Macro,Granulo,DC,Tgd,TCD4,Epi,Endo,Peri,SmoothMuscle,TZBTB16,TCD8,ILC,B,Plasma,Mono,Schwann
LAPTM5,5.95176047311385,0.083034009166007,0.197891364069367,10.9348063647852,11.021532404018,8.98990340993265,8.67897754724771,8.19937953478656,12.3036971195541,0.0596510074600643,1.39976665894195,0.183536226965482,0.0385642900022598,7.53603542948862,9.97716698705349,6.10802162645132,20.3402011971095,3.70281940208267,9.25574346790806,0.0949280545291605
RP5-1125N11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679973560263139
FAM167B,0.33513084419844,0.0690588670183376,0.0167027698468223,0,0,0,0,0.150587824171829,0.0709536670544403,0.0317131028210368,5.58937206469206,0.17772231669008,0.0491043514942125,0.0422987668253364,0.15303804632724,0,0,0,0,0
LCK,5.07631597389353,0.0414093373465016,0.310385363503789,0.0650023671277782,0.196087815095404,0,0.159946929446293,9.48634841221517,8.23785494426778,0.0913622204813966,0.0690807390186611,0.00555381585243055,0,8.42830917376964,8.28007118645651,2.41745671585637,4.15181576252764,1.73567405313646,0.075604172171664,0.0205260229574105
ZBTB8B,0,0.0579095004923575,0,0,0,0,0,0,0,0,0,0.00812658295785048,0,0,0,0,0,0,0,0
GJA4,0,0.101794136067102,0.0195383672557112,0,0,0,0,0,0,0,1.51489709299479,5.54688231246558,3.51336871885992,0,0,0,0,0,0,0
RP4-789D17.5,0,0,0,0,0,0,0,0,0.0832125311827539,0,0,0,0,0,0,0.314318276365958,0,0,0,0
TEKT2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465036243034137
CSF3R,0.16373168477064,0.0331662817916532,0.00974217804762014,0,0.8236330727062,5.94331707359664,0.98070570693064,0,0.470914887069633,0,0.0621564651108157,0.0115782235357157,0,0,0.244156187114613,0,0,0,1.99189412083432,0
GRIK3,0,0,0,0,0,0,0,0,0,0,0,0.195349959524948,0,0,0,0,0,0,0,1.10374204323941
RSPO1,0,0.0812002498847949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-329N22.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277044743488573,0,0,0
RNU6-1237P,0,0,0,0,0.0232176461161743,0,0,0,0,0,0,0,0,0,0.0473887878652669,0,0,0,0,0
GUCA2B,0,0.134206553722368,0.0245905268748851,0,0.0392532780817581,0,0.0582467380530918,0.598199554502063,0,7.26558374131808,0.324030767764278,0.0252088159616342,0.483803285788755,0,0.0367561221827976,1.08149701262415,0,0.183205633506637,0.0734573644202758,0.124199379724533
GUCA2A,0,0.2713836576809,0.724662150517124,0.106914607699496,0.117621090393772,0,0.104653577670762,0.110479791993928,0,10.9152646063424,0.350343449611919,0.133846778410755,0.722741365465172,0.0534551857986759,0.0367561221827976,1.08149701262415,0,0.508502195908826,0.122273456445198,0.174966125808156
RP5-994D16.12,0,0,0,0,0,0,0.0269444849072716,0,0,0,0,0,0,0,0,0,0,0,0,0
CFAP57,0,0,0,0,0,0,0.0430599573607487,0,0,0.0245717412183193,0,0,0,0.0617234723982377,0,0,0,0,0,0
C1orf228,0.101043469662921,0.0124587807001662,0.00952242976019021,3.44528529001563,0.103405028020425,0,0.306417516948504,0,0.172313292310784,0.0392283501396528,0,0.0153488242910599,0,0.051313253317164,0.300440517521675,0.284520876383639,0.622755520168397,0.367205161760342,0.43166488846297,0.0866262098592827
BEST4,0,0.0582923208713131,0.0394878986927884,0,0,0,0,0.110479791993928,0.26880500059853,3.08279628720519,0,0.0695593565800826,0.0928247651235505,0.0404550873597432,0,0,0.157391752312741,0.183205633506637,0,0
RP4-533D7.5,0,0.0148508072288885,0.0344469979020592,0,0,0,0,0,0,0,0.00672992810068049,0,0,0,0,0,0,0,0,0.0129619599747681
TSPAN1,0.66470266651534,0.216168990715137,6.2967643915429,0.0757278304721074,0.0908124372850685,0,0.212815321109209,0.585355009772105,0.219169064970934,13.4216621925096,0.356569896245719,0.0421874209915158,0.249160335556438,0.428282881504427,0.0518509172702482,0,0.304680077540976,0.307035026099674,0.10570429262012,0.324866731501214
CYP4B1,0,0.366063566670206,0.00899110708129906,0,0,0,0,0,0,0,0.0219972643480283,0,0,0,0,0,0,0,0,0
FAM159A,0.658536530686137,0,0.00975789041966732,0,0.0740390836607283,0.504202757385058,0.237301782110919,0.540681398621238,0.968301479046953,0.0526648806483359,0,0,0,0.155567075012308,0.734925347960866,0.731517780294256,2.57332004504008,0.935185670862152,0.100333205614516,0
RP11-90C4.1,0,0.026026265109167,0,0,0,0,0,0,0,0,0,0.00845245163576025,0,0,0,0,0,0,0,0.0503055831185867
PLPP3,0,4.10896482647284,0.462041023822478,0,0.301210343369318,1.82252062265186,0,0,0,0.44115238658964,4.72852305685679,1.00410694112369,1.45472008803174,0.0249488869864672,0.218397376613626,0,0.157391752312741,0.114064056161916,0.11544817278808,0.519544543644682
JUN,7.83991828294366,10.4718794728901,12.888995728402,14.8228258666422,6.3851323086163,2.62724735087901,5.58101079907313,9.385934251202,13.6819408747511,9.54792942328495,9.54057717901399,9.84307029542106,13.1666420187385,7.22718538447864,12.1074989748333,14.616161811637,6.79485705937809,19.7601841224873,4.83351934343,11.4714207159195
RP4-668G5.1,0,0,0,0,0,0,0,0,0,0,0.0832738497676642,0,0,0,0,0,0,0,0,0.071393902541973
RP4-792G4.2,0,0,0.0216527802952077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85390759311606
FOXD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03032877064716
PDE4B,3.1812477022721,0.58965752400178,0.073519179110286,0.080263316148374,1.13612849932341,8.17109142256349,1.77563443973814,0.82571082734676,2.5777534595252,0.163218593657432,1.33593068775772,0.233939966127815,0.0231007127973296,0.945882451184057,0.86068798300214,0.68071275003054,1.81772583032344,1.60866228407218,2.95090475466969,0.139878957527803
IL23R,0,0,0.0465069992795925,0.0315718628434733,0.0365141058312463,0,0.0988149546521463,0,0.826609560081873,0.0649695440901985,0,0.0142538305689104,0,0,0.205580520062373,4.70063078070449,0,0.216220964914518,0,0
AK5,0.0818754786875213,0,0.00899110708129906,0,0.00849125270343037,0,0.0705638009027763,0,0,0,0,0.112587173924241,0.486565078166702,0,0,0,0.46006233039637,0,0,0.600649618682787
IFI44L,0.885117527717659,0.481139591774316,1.1204024213185,1.35184727304254,1.26656363358433,0,1.4771341964925,0.151003462672667,0.763075574896482,0.726140785582732,2.62809292881607,1.07222971285393,0.741328808474661,0.508366445883427,1.63969435388447,0.705056716214322,1.2795698749859,0.241838816183394,1.51732449883911,0.999272139449873
ADGRL4,0,0.0537108453785201,0.048058202298006,0,0,0,0,0.152690394350304,0,0,7.78145723080835,0.01074331921314,0.0341366721072859,0,0,0,0,0,0.0431366078125414,0.0289610674014785
RP5-887A10.1,0.131468323604658,0,0,0,0,0,0.0903544869271756,0,0,0.0343891092414406,0,0.0404267802656791,0.0544895768109318,0,0.147469259186784,0,3.36061924224183,1.1509866455128,0.0147884015583826,0
RP11-475O6.1,0,0,0.0563776600058545,0,0,0,0,0,0,0.0747066321120851,0.0175629409862395,0,0,0,0,0,0,0,0,0
LPAR3,0,0.10048930341837,0,0,0,0,0,0,0,0.0135042886541507,0,0,0,0,0,0,0,0,0.0260104092821846,0
CYR61,0,5.77360698575731,0.602205983569364,0,0.00666992119359255,0,0,0,0,0.409823253745248,4.57875391908524,3.13183960249873,4.28015007047216,0.0249488869864672,0,0,0,0,0,5.55989336831756
CLCA1,0,0.191007977573416,0.752524300745404,0,0.0761090076390006,0,0.0765023079936345,0,0.280083558785169,2.33731784092761,0.141080203354368,0.272250492868663,0.1020173495813,0.200612806704401,0.0983444957201192,0.439650541684712,0.419472352808128,0,0,0.162681252246058
CLCA4,0,0.102040254059133,0.136871077029477,0,0.0757504523294933,0,0.0321235478198035,0.1721243547732,0,3.99760364971664,0.113019043526935,0.0842694766045592,0.144363295322627,0.0316982033015748,0.207426702500817,0.652034919007823,0,0.183205633506637,0,0.134393708321594
GBP5,3.80707997695243,0.0334501176860076,0.0299143678351215,0.146006812883136,0.924461056964551,1.55157984091836,0.266214773529492,2.25467289586055,3.89642991299828,0,0.122700699379879,0.00964561020118843,0,1.67991401865672,2.78198718294707,2.90818648246395,1.15065794864087,0.842365365971315,1.18336250776041,0.0334395198911333
GBP6,0.167089585577433,0,0,0,0,0,0,0,0,0,0,0.0179835759020238,0,0,0,0,0,0,0,0
GFI1,1.53409033450107,0.0186717502884631,0.0414386522806349,0.197380046548981,0.036833948142507,0,0.0934809339370683,2.0525253801416,1.52573767770706,0.0402961750824764,0,0.0244448368053802,0.053698701302604,1.12629536025537,1.92640378435315,1.51755414906184,0.157391752312741,0.229257776510296,0.0581643721947762,0
F3,0,3.7534681674053,1.57575514141883,0,0.166175633389222,0,0.0759648067972043,0.155753146528951,0,0.461988079435943,0.221905761414649,1.46837336434127,0,0.063450516373819,0,0,0,0,0.201339167702626,0.580208161675994
GPR88,0,0.0303345482401652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL11A1,0,0.726317783443459,0,0,0,0,0,0,0,0,0,0.00762482687425438,0,0,0,0,0,0,0,0.158959652960567
RP5-947P14.1,0,0,0.0149110157415137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-195M16.3,0,0,0,0.216375421931537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSF1,1.89154636411622,1.57850198787724,0.113066347897055,3.46214154509512,0.435537765991008,1.14261813643954,0.090564495131828,2.99717417318016,1.81968763965037,0.0362360774555043,0.383376719865729,1.11488403668237,0.603777277101796,3.06995152936565,1.51957794072764,0.341001177814292,0,0.539234758192897,0.0936767832575209,0.863985320596335
PROK1,0,0.0548786046589393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613965388316957
CHI3L2,0.301246641699233,0.313142828596258,0.0123850360610229,0,0.0479318998974506,0,0.0536790639341614,0.406635527515308,0.395997326833084,0,0.0101967008354518,0,0,1.51354037784229,0.54366512695753,0,0.581043313713795,0.180918521883192,0.0532696228081673,0
C1orf162,1.69965747894635,0.00690894774640228,0.109542653911009,3.86837604871625,4.65906376158433,0.398104464700854,4.85049687817157,0.954064450874996,0.990324372774624,0.0812741185556312,0.0486761504291172,0.0307975477485228,0,0.359591592534031,0.505541774273005,2.32341412726054,0.873289283361139,0.372597040467185,5.54138158252132,0
RP5-1073O3.7,0.0818754786875213,0.0556340410479873,0.00523877648748506,0,0.030216810137628,0,0,0.361768821715322,0.180345041215935,0.0570780927054685,0.0728412593648776,0,0.0516442489179707,0.0465610686574703,0.0426107721974764,0.777685047168353,0,0.120397692003725,0,0.0500267042600157
OLFML3,0,4.34925941699839,0.0963779023116689,0,0.795923087974729,0,0.077170472559457,0,0,0,0.00356313271382166,0.894556666099927,0.0902868248016041,0.0404550873597432,0.0761923511988168,0,0,0,0,2.97756983309576
CD2,9.7981632910001,0.0524993723269331,0.00952242976019021,0.291404220799116,0.439921799576205,0,0.637299686578446,9.89466159567221,16.0936833077762,0.0329722709879654,0.0584613688114998,0.118052562610378,0.0288879545863225,7.37292479444118,14.0200337499841,10.5715042330881,2.49593668694976,2.57928135324754,0.444289550009689,0
SPAG17,0,0,0,0,0,0,0,0,0,0,0,0.00890143538520063,0,0,0,0,0,0,0,0.112018924582753
REG4,1.14776436560706,0.123441557260726,6.58085451734665,0.504313750155126,0.138977673086832,0,0.108910911646329,0.477184650536615,0.535229821572348,1.35521839109278,0.143676307315602,0.222892135781048,0.0703626306037244,0.525126435485962,0.382797785939991,0.479773171788669,0.376013426802033,0.0790131020471796,0.125375465997784,0.244415665481546
CH17-437K3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482301623746115,0,0,0,0,0.147111730847328
RP6-206I17.1,0,0.0837808231251641,0.0110613238617481,0.106914607699496,0.0205834528703602,0,0.0198390392967237,0,0,0.0136951341646775,0.017249738286672,0.0393533799010233,0.0888737699697241,0,0.0831911718016013,0.30483452993225,0,0,0,0.0465036243034137
TXNIP,14.8634577094237,6.53557633299876,6.5745433669762,9.24025857644218,6.73301997764482,4.34330518757557,6.22852564492046,11.3661999289499,10.4403632613798,7.95521100187883,8.26727974045495,4.17231104482267,6.2706777187158,11.0283686188811,11.2913341142854,9.71567386633439,11.2893227720748,19.5497155147679,6.63437374272369,5.58998016364823
CD160,1.1216049687546,0.0287461244926936,0,0,0.029780628169377,0,0.0357515397489599,3.91207291704556,0.180169396415597,0,0.0270300555469739,0,0,4.49787524893674,0.92091411796521,0,0,0.183440606581514,0,0
PDZK1,0,0,0.0421786807230112,0,0,0,0.116409450175876,0,0,0.0715482745108233,0,0,0,0,0,1.91113168671969,0,0,0,0
RP11-89F3.2,0,0,0,0,0.00461045870988022,0,0.0231258495402071,0,0.229123653567363,0,0,0,0,0,0.255279048277692,0,0,0,0,0
RP11-666A1.5,0,0.00847521633577135,0,0,0,0,0,0,0.251705355448846,0,0,0,0,0,0,0,0,0,0,0
RNVU1-19,0,0,0.0669575430216677,0,0.0815926732845652,0,0.0186726135279122,0,0,0,0,0,0,0.126156103053488,0,0,0,0,0.0808609446474775,0
RNVU1-20,0,0.00882993223770917,0,0,0.0435709537411017,0,0.0263174219409904,0,0,0,0,0,0,0,0,0,0,0,0.0377328975520049,0
HIST2H2BF,0.148213995686769,0.0602660161297069,0.229947015590347,0.068857548909082,0.18956173094253,0.486871623081341,0.220287537464148,0,0.0709536670544403,0.0674746259087731,0.0442631672514633,0,0,0.0775012415581792,0,0,0,0.315726734096223,0,0.0435693577014037
HIST2H2AA3,0.128101242288482,0.159591144185067,0.619269194746133,0.317036215749383,0.536580890648145,1.61545420839676,0.689481426971187,0,0.357953895507924,0.377805760300648,0.188994471228722,0.0736067650165948,0.185839215618516,0.536855887617522,0.282654351375287,0.732845454838432,0.296849796892563,1.21205178670563,0.599536448189311,0.0346098056797873
CIART,0,0,0.0387760384545255,0,0.0645067910160244,0,0.025416231583179,0,0,0.0585867390077882,0.0330290671772958,0.0371703498745438,0.0582981342268242,0,0,0,0,0,0.0658519443127777,0.0376402931585315
CTSS,3.05273532950245,1.46830308344578,5.44969512861167,2.98063789531458,11.6423730138162,6.60328792875203,7.90439684244609,1.65967853235571,3.0029978337169,7.72093194084638,1.93507596988935,0.833636237058377,0,2.97697050313559,2.34935976706924,1.13062705637995,6.26846236045314,5.9959045090743,11.2188215640259,0.301317962794214
CTSK,0.204477366171604,6.72802780511634,0.0952848820957956,0,0.489190421886841,0,0,0,0,0.0458956117590289,0.144483782532029,1.7458847156923,0.34926813562427,0.0838061854714273,0,0,0,0,0.145833685348996,1.18690767309652
LINGO4,0,0,0,0,0,0,0,0,0,0.0426979231105115,0,0,0,0.050934609741274,0,0.71106168852486,0,0,0,0
S100A10,7.75160133745574,9.03288773403533,23.032815082204,5.44280788232257,10.6032675594245,1.6538474393156,10.6137548383775,8.67235066507638,9.86892767467636,20.6862240947773,12.1482653076835,3.80998310769134,1.94758252999097,9.154317741231,6.99751534727012,5.19056438178016,9.34523800590104,3.99082201408503,12.0170469751451,14.4763119228942
S100A11,8.58823265793208,9.56190870940294,20.3352041746121,13.7110727446457,14.3357039137974,13.7029413133178,14.3517933959581,9.3475355166658,13.0589146047578,7.50064052405521,11.2272930851381,11.8661805391017,7.27914684796263,10.617569830516,9.57227517552517,9.00350480546963,5.09431081020794,5.6207358943337,14.52466404957,8.73439284452447
S100A9,0.204477366171604,0.185738051548517,0.823475794103843,0.264562930281636,7.86660036842084,14.3787607121929,1.61156178000882,0.551362063996549,0.885781718655625,0.0291140065217855,0.294012371247839,0.163476589325612,0.157309485530082,0.909037371748484,0,0.314318276365958,0.391625992113774,0.739088477227569,16.2855493024665,0.129831128796021
S100A12,0,0.0117285832271677,0.0148816387905315,0,0.227093814085516,3.40169932214028,0.130948494587558,0.206648756680737,0,0,0,0.0159785724764325,0.0344902887709507,0.096479869205531,0,0.753210658299317,0,0,5.21797526203714,0
S100A8,0.49642131467814,0.129811758943443,0.252972288468953,0.40951986410503,4.14701950968843,13.0395895624917,0.726628970191142,0.430997085557305,0.380326669142731,0,0.212828567248076,0.196517311434344,0.0606519431849604,0.595106553813356,0.0591444622017888,0.30483452993225,0.260161096871128,0,14.2990746344611,0
S100A6,14.1540405589695,16.1069287676429,34.0221600473345,18.8663452712065,12.2471956745297,12.1851463987164,13.7297309026444,12.734029926886,17.8039293251587,29.0823724351416,16.2391643007871,12.9330689609546,19.5201920757062,9.60083029418071,15.0288848475076,13.0157622829046,7.28147031119135,9.61627734033936,16.1599040974698,17.9760859760363
S100A4,12.4926442018411,9.78922629014446,4.42551563105782,18.1492764799782,10.1298033122837,4.05774235615586,9.00997507282456,14.0578200789531,23.7355203852633,0.197824678177509,2.74174417805226,10.0845690090235,13.8768914405507,9.33549722343443,16.9647714942225,16.9899984277695,4.08230226345644,7.0061096469641,14.4482251586727,12.526581604877
S100A14,1.04872368243544,0.155771565525192,8.98157960745417,0.280752109442669,0.148444095067801,0,0.338456441637738,0.277668759101695,0.21122034932632,11.6252127066219,0.298402464891577,0.143571120691462,0.187818550465227,0.387587915096583,0.317286462399113,0.341001177814292,0.157391752312741,0.332508699813691,0.127601268753085,0
S100A1,0,0.012105078786036,0.38754393208608,0,0.0323191669719546,0,0,0,0,0.0614818173998513,0,0,0,0,0,0,0,0,0,3.71689574972746
AQP10,0,0,0,0.33478490925695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP11-350G8.5,0,0,0,0,0,0,0.0180216575270238,0,0.438980809488862,0.0136951341646775,0,0,0.0849201525720974,0,0,0,0,0,0,0
LRRC71,0,0,0,0,0,0,0,0,0,0,0,0.0236448002919694,0,0,0,0,0,0,0,0
CD1A,0,0,0,0,0.201879364651655,0,1.48651678935426,0,0,0,0,0,0,0,0.143338281786004,0,0,0,0.0241187389428534,0
CD1C,0,0,0,0,0.116799437855147,0,3.20870802010034,0.095535883192444,0.133741937622397,0,0,0.00750500270531285,0,0,0.19664498542899,0,2.10623137281181,0,0.22368425581419,0.0320189231421649
CD1E,0,0,0,0,0.2414558436699,0,2.76671172569519,0,0,0,0,0,0,0,0,0,0,0,0.158358616393168,0
MNDA,0,0.0791535991474769,0.0527104219091403,0,4.40688364077115,5.09078054531898,4.50170787664534,0,0.344533203424404,0,0.0303572553204578,0.124846985828581,0.25874654657162,0.126182425186844,0.0952829601465585,0,0.797127801688869,0,5.3538098331101,0
PYHIN1,4.96686900011223,0.0541332090665993,0.0318008562391093,0.0650023671277782,0.114547014875905,0,0.0702638305173221,3.14549757901271,2.3081735163218,0,0.0112796476287743,0.0145078860603882,0,3.14196585773152,3.27129589495546,0,1.38974787906741,0.442902561395457,0.11324203699412,0
CADM3,0,1.10753406647102,0,0,0,0,0,0,0,0,0.106801771451251,0,0,0,0,0,0.199901233525242,0,0,2.80777670124793
ACKR1,0,0.0129811546758756,0.0157287289200682,0,0,0,0.0245831423452526,0,0,0.0143452968027242,5.84435907501691,0,0,0,0,0,0,0,0,0.0258275940718328
FCER1A,0,0.00510890751328317,0,3.30877551213348,0.24697656603095,0.870825377334475,3.980805524794,0,0,0,0,0,0,0,0.16670855877031,0,0,0.0731968617260956,0.200775194093729,0
FCRL6,0.641919359393714,0,0,0,0,0,0.0229614550989392,0.579004581347691,0,0,0,0,0,0.147442720468446,0.404500679936682,0,0,0.10476028245989,0,0
SLAMF9,0,0,0.0509650685913033,0.103376799991221,0.309826815337742,0,0.22402138988795,0,0,0.0246146581833404,0,0,0,0,0,0,0,0,0.557800107100745,0.0407191934446053
ATP1A2,0,0.0205343381105209,0,0,0.0128416395795913,0,0,0,0,0,0.0369091406815115,0.662277097945803,1.47401377343828,0.0575585285572227,0,0,0.396888469817108,0,0,2.36427313746159
ITLN1,0,0.175220404624065,1.01430652131895,0.0761856263840978,0.0515210819371959,0,0.0422742618783854,0,0,2.40816825241419,0.109528275771471,0.0820161949517051,0.0164722933578316,0,0,0,0,0,0.0428137563410678,0.0322934238504979
ADAMTS4,0,0.788890214164749,0.010689975119981,0,0.00437745908307153,0,0.043526338974442,0,0,0,1.69799562534533,4.8586531876781,1.37268903340508,0,0.0908299980884694,0,0,0,0,0.0388585756801976
FCER1G,10.0834309858702,0.137343870449456,0.250685858673791,15.4043704948597,15.0817074340581,8.58901654335021,10.3168381204834,3.27111639988183,0.820121437915401,0.0365069692377645,0.0904651385580447,0.225568508627432,0,13.6274156648133,0.364107045028032,6.61117640297322,0.304680077540976,0.481964209510054,14.4629625800395,0.0404536244394308
MPZ,0.329821840719639,0.00804280885628344,0.021069510181065,0,0.0459692921071359,0,0.0740047319782993,0,0,0.0681163042988321,0.00487758436688538,0.257269573498133,0.0346267199995834,0.0759195878777676,0.0393310049887608,0,0,0,0,7.41166015596052
FCGR2A,0,0.221575380562798,0.208538655288685,0.542112215271793,7.47783114489638,7.94194726918907,1.81889765406157,0.357236580852566,0.310423150438262,0,0.172354382849817,0.382436039028064,0.46733642464916,0,0.0559519551577977,0.341001177814292,0,0.207160247272579,5.57345579431142,0.217865703130287
HSPA6,0.354831253085936,0.124937373491694,1.16624501037749,0.698565137184122,1.07801633209963,0,0.659678790045473,0.165666543453519,0.617955972469325,0,0.0971335557532621,0.416729209908499,0.0862663942755143,0.710233587536939,1.59927216159363,0.848602327358954,0,0.594109093909925,1.20789580680762,0.0965620718206913
FCGR3A,3.73133818834873,0.00789101868276808,0.139163252479679,0,6.25017466501277,1.60339085424454,0.161565477218277,0.731029950859512,0.201641068305613,0.0332947018784773,0.0581307839997451,0.120867640186499,0.0235224800466738,1.05237102053719,0.338510112118792,0,0.326720561241951,0.309995124905812,3.49123591446993,0
FCGR3B,0,0.0138277210747923,0.0119854245217957,0.194106343304803,0.0939576948777181,5.890678871356,0,0.110479791993928,0.165591180275606,0,0.0462330629458271,0.0289930099382463,0,0.096479869205531,0.0922993391398008,0.366394473664582,0.199901233525242,0,0,0
FCGR2B,0,0.0064889948443644,0.0182722424444858,0,2.07267103837138,0.588870022981835,2.05893040840965,0,0.250761803809994,0,0.0100626604080877,0.0114646403909822,0.0519256982423633,0,0.0367561221827976,0,1.20790468175792,2.12027320221262,2.05434365953254,2.06451542623778
SH2D1B,2.58212974037869,0,0.0195302404027982,0,0.0100108203582213,0,0.0652285457901691,0.682624286975195,0,0.0243187438745989,0.0123097519241237,0,0,3.6208802749563,0,2.50631208560703,0,0.0790131020471796,0,0
RGS5,0,0.704017050228457,0.10899240636218,0.0636961826676905,0.0491812436480841,0,0,0,0,0.0122466329565984,2.06990797702224,17.496805906208,6.07140667276622,0,0,0.314318276365958,0,0.157182822635142,0.0342515189427828,0.102933073834535
RXRG,0,0.0598049317215633,0.0403285348138736,0.301600835882536,0,0,0,0,0,0,0.00511771798573638,0,0.462455522017933,0,0,0,0,0,0,1.01285314194329
CD247,10.4446313861709,0,0.064659676404342,0.132020127460765,0.113497177311886,0,0.208082024513419,6.15914681195626,5.52668285325656,0.103998763273169,0.0264090422833828,0.0710040796454548,0,14.1526239814855,5.23963314345236,1.13927626955553,1.35996936679685,1.09166574351975,0.0757507890248705,0
RP5-968D22.3,0,0,0.0367572529944557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
XCL2,5.80313658078184,0,0.0157015723306991,0,0.0356671783910198,0,0.012622519673056,3.25554387688395,0.555521910809304,0.0442115057671702,0,0,0,3.87202355431225,2.59231091246191,8.4636885329429,0.326720561241951,0,0,0
XCL1,4.71418126621625,0.0244196583312255,0,0,0.00773334431300051,0,0,1.60721913231201,1.18661214096165,0,0,0,0,1.94673182443428,1.68211884318598,15.3789015885056,0,0.189952927604745,0.0177668354778177,0
DPT,0,3.52824245610838,0.0124396840100376,0,0,0,0,0,0,0,0.0193874383287286,0.00762482687425438,0,0,0,0,0,0,0,0
SELL,2.16273646387624,0.00847521633577135,0.0306771327135161,0.278961853771966,0.225309409072459,3.64309352657068,2.85704728777724,0.175601443226844,2.24272289952843,0.0526648806483359,0.578221758901343,0.0174040953531426,0,0.319741704716698,0.66535997049851,2.58884810825897,4.08438757587747,0.189164367172204,1.57776060691207,0.0449808831169329
SELE,0,0,0,0,0,0,0,0,0,0.0213238705407097,1.37141397130772,0,0,0,0,0,0,0,0,0
FASLG,1.71045397018775,0,0,0,0.0171444754815396,0,0.0622572343999279,2.62375693463021,0.238447841366309,0,0,0,0,2.63945437765872,2.59731101535306,0,0,0.183773384507069,0.124253401123397,0
RP3-471M13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34967412226217,0,0,0,0
RNU6-307P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150947950874506,0,0,0,0,0
PAPPA2,0,0.28459303376953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RP5-1098D14.1,0,0.00617817497441152,0,0,0,0,0,0,0,0,0,0.017133089150821,0,0,0,0,0,0,0,0.111899207376219
SNORA67,0,0,0,0,0,0,0,0,0,0,0,0.0484324761556891,0,0,0,0,0,0,0,0
GLUL,3.64407902335756,3.84956759272869,4.81268251187192,12.7484789499924,10.7928698684024,10.3317440684777,4.28981020792588,1.1393136798154,2.03719496994105,4.01156994991215,2.69996591691526,2.39318874864219,3.13861380998756,2.01861674355358,2.73890913446053,3.42675463046246,1.75024305827949,1.28312603428373,10.1836588308284,1.62931345757703
RGS16,0.330418689834596,0.410353435318596,0.658214738983395,2.31356245691226,0.161038827643615,0.504202757385058,0.216406700591036,1.09026708458913,0.772046930919209,0.1072634535615,1.32384029124079,5.08914785430127,3.51385927685401,1.20803055575224,1.56205314022452,6.09059672821875,2.13615517050421,0.874678444249175,0.0383323673059351,2.70768007382845
RGS8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409621671916118
NCF2,0,0.0363091617767832,0.0649768719226545,0.080263316148374,3.67111805857274,3.50207540367516,2.8127002216186,0,0.337098320517936,0.0264633646584378,0.034891753328308,0.0877399457314065,0.35455487315601,0,0.103548329691458,0,0.69373826670967,0,3.66550874133609,0
IVNS1ABP,4.35374053546578,0.915970918881753,3.51768984216724,0.753973412569168,2.63629041194853,12.5296172326751,1.67639198327261,6.0358199663523,2.87893240872823,3.31570200105853,3.42899714726934,0.977337759294912,0.304238270637374,3.91269390258385,3.33470998217888,3.75582118927785,1.68829221078481,1.67284847615321,5.3597612639197,0.504839613350873
GS1-279B7.2,0,0,0,0,0,0,0.0343518771093746,0,0,0,0,0,0,0.050934609741274,0.0426107721974764,0,0,0,0.0299248888339936,0
PRG4,0,0.0928721842433111,0.0196128018480115,0,0,0,0,0,0,0,0.00671281991759015,0,0,0,0,0,0,0,0,0
PTGS2,0.138905511731741,0.809052074699969,0.558204593761589,7.11596410843983,1.17740341433306,8.0152070318029,1.59386896527694,0,0.0819254937054694,0,0.293872703778598,0.060150489816893,0.217676497330968,0.143040937863001,0.111105776337073,2.15194896876519,0,0.170323455536496,4.75140046572665,0.0631917324746474
RP5-973M2.2,0,0.055823908478767,0.00919361739294385,0.228841412309594,0.0300149684984196,0.42257024494342,0.0235571994389344,0,0,0,0.0264338077516981,0.0153116936742241,0.0186240026607227,0,0,0,0,0,0.0365216400998487,0
RGS18,0.289653613230353,0,0,0.0576991908838978,0.887426765737824,1.76345662428703,1.74461736085399,0.254628841535076,0.200153688229206,0,0,0.0178904817214484,0,0.247833798901162,0.0997905029794277,0.333967120116667,0,0.231359318004352,1.22758900328138,0
